model,split,run,id,tier,family,cid,faithful,status
qwen3-max,multivariate,2,T4-5c-9051,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-5c-9051,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-5c-9051,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-5c-9052,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-5c-9052,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-5c-9052,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-5c-9052,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-5c-9052,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-5c-9053,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-5c-9053,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-5c-9053,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-5c-9053,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-5c-9053,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-5c-9054,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-5c-9054,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-5c-9054,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-5c-9054,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-5c-9054,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-5c-9055,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-5c-9055,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-5c-9055,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-5c-9055,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-5c-9055,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-5c-9056,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-5c-9056,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-5c-9056,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-5c-9056,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-5c-9056,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-5c-9057,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-5c-9057,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-5c-9057,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-5c-9057,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-5c-9057,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-5c-9058,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-5c-9058,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-5c-9058,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-5c-9058,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-5c-9058,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-5c-9059,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-5c-9059,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-5c-9059,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-5c-9059,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-5c-9059,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9060,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9060,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9060,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9060,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9060,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9060,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9061,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9061,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9061,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9061,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9061,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9061,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9062,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9062,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9062,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9062,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9062,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9062,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9063,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9063,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9063,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9063,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9063,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9063,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9064,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9064,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9064,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9064,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9064,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9064,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9065,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9065,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9065,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9065,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9065,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9065,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9066,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9066,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9066,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9066,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9066,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9066,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9067,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9067,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9067,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9067,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9067,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9067,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9068,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9068,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9068,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9068,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9068,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9068,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9069,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9069,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9069,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9069,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9069,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9069,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9070,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9070,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9070,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9070,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9070,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9070,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9071,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9071,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9071,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9071,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9071,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9071,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9072,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9072,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9072,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9072,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9072,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9072,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9073,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9073,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9073,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9073,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9073,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9073,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9074,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9074,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9074,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9074,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9074,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9074,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9075,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9075,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9075,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9075,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9075,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9075,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9076,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9076,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9076,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9076,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9076,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9076,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9077,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9077,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9077,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9077,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9077,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9077,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9078,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9078,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9078,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9078,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9078,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9078,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9079,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9079,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9079,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9079,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9079,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9079,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9080,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9080,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9080,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9080,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9080,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9080,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9081,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9081,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9081,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9081,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9081,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9081,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9082,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9082,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9082,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9082,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9082,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9082,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9083,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9083,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9083,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9083,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9083,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9083,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9084,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9084,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9084,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-6c-9084,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9084,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9084,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9085,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9085,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9085,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9085,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9085,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9085,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9086,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9086,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9086,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9086,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9086,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9086,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9087,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9087,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9087,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9087,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9087,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9087,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9088,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9088,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9088,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9088,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9088,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9088,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9089,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9089,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-6c-9089,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-6c-9089,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9089,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-6c-9089,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9090,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-7c-9090,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9090,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-7c-9090,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9090,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9090,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9090,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9091,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9091,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9091,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-7c-9091,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9091,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9091,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9091,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9092,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9092,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-7c-9092,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-7c-9092,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9092,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9092,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9092,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9093,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9093,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9093,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-7c-9093,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-7c-9093,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9093,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9093,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9094,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9094,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9094,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-7c-9094,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9094,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9094,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9094,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9095,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9095,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9095,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9095,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9095,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9095,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9095,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9096,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-7c-9096,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-7c-9096,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9096,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9096,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9096,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9096,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9097,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9097,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9097,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-7c-9097,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9097,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9097,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9097,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9098,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-7c-9098,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9098,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9098,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9098,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9098,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9098,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9099,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,2,T4-7c-9099,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-7c-9099,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9099,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9099,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9099,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9099,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9100,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-7c-9100,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9100,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9100,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9100,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9100,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9101,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-7c-9101,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9101,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9101,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9101,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9101,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9102,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9102,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9102,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9102,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-7c-9102,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9102,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9102,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9103,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9103,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,2,T4-7c-9103,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9103,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,2,T4-7c-9103,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9103,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,2,T4-7c-9103,Very hard,b_cap,b_cap,1,ok
